recommender,tourist_id,sequence,primary_interests,budget,mobility_mode,crowd_aversion,sustainability_sensitivity,recommended_pois,recommended_districts,chosen_poi,chosen_district,precision_at_k,hit,recall_at_k,diversity_at_k,novelty_at_k,avg_recommended_sustainability,run
personalized,9,1,religion|architecture|history,40.0,taxi,0.8285084040315501,0.8823751014178001,Barcelona Cathedral|Santa Maria del Mar|Casa Batllo|La Pedrera|Passeig de Gracia,Ciutat Vella|Ciutat Vella|Eixample|Eixample|Eixample,Barcelona Cathedral,Ciutat Vella,1.0,1,0.20833333333333334,0.5750000000000001,0.14600000000000002,0.47800000000000004,1
personalized,9,2,religion|architecture|history,40.0,taxi,0.8285084040315501,0.8823751014178001,Santa Maria del Mar|Casa Batllo|La Pedrera|Passeig de Gracia|MNAC,Ciutat Vella|Eixample|Eixample|Eixample|Sants-Montjuic,Santa Maria del Mar,Ciutat Vella,1.0,1,0.20833333333333334,0.5333333333333333,0.178,0.5,1
personalized,10,0,architecture|history|beach,40.0,walking,0.28221442341647973,0.2228211797159728,Sagrada Familia|Barcelona Cathedral|Casa Batllo|Gothic Quarter|Santa Maria del Mar,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella,Sagrada Familia,Eixample,1.0,1,0.19230769230769232,0.35,0.11600000000000002,0.4779999999999999,1
personalized,10,1,architecture|history|beach,40.0,walking,0.28221442341647973,0.2228211797159728,Barcelona Cathedral|Casa Batllo|Gothic Quarter|Santa Maria del Mar|Palau de la Musica,Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella,Barcelona Cathedral,Ciutat Vella,1.0,1,0.19230769230769232,0.4,0.17,0.496,1
personalized,10,2,architecture|history|beach,40.0,walking,0.28221442341647973,0.2228211797159728,Casa Batllo|Gothic Quarter|Santa Maria del Mar|Palau de la Musica|MNAC,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Sants-Montjuic,,,1.0,0,0.19230769230769232,0.35,0.202,0.518,1
personalized,11,0,history|museums|nightlife,8.0,walking,0.5259020320312401,0.6896012302505892,Picasso Museum|MUHBA Placa del Rei|Can Framis Museum|Gothic Quarter|MNAC,Ciutat Vella|Ciutat Vella|Sant Marti|Ciutat Vella|Sants-Montjuic,MUHBA Placa del Rei,Ciutat Vella,1.0,1,0.14705882352941177,0.37500000000000006,0.38999999999999996,0.606,1
personalized,11,1,history|museums|nightlife,8.0,walking,0.5259020320312401,0.6896012302505892,Picasso Museum|Can Framis Museum|Gothic Quarter|MNAC|Santa Maria del Mar,Ciutat Vella|Sant Marti|Ciutat Vella|Sants-Montjuic|Ciutat Vella,Can Framis Museum,Sant Marti,1.0,1,0.14705882352941177,0.5166666666666667,0.32599999999999996,0.5820000000000001,1
personalized,11,2,history|museums|nightlife,8.0,walking,0.5259020320312401,0.6896012302505892,Picasso Museum|Gothic Quarter|MNAC|Santa Maria del Mar|Design Museum,Ciutat Vella|Ciutat Vella|Sants-Montjuic|Ciutat Vella|Sant Marti,Gothic Quarter,Ciutat Vella,1.0,1,0.14705882352941177,0.5833333333333333,0.284,0.576,1
personalized,12,0,food|nightlife|beach,8.0,taxi,0.889138330415835,0.6656829575655949,La Rambla|Poblenou Rambla|Sants Market|Barceloneta Beach|Mercat de la Boqueria,Ciutat Vella|Sant Marti|Sants-Montjuic|Ciutat Vella|Ciutat Vella,La Rambla,Ciutat Vella,1.0,1,0.5,0.5599999999999999,0.346,0.576,1
personalized,12,1,food|nightlife|beach,8.0,taxi,0.889138330415835,0.6656829575655949,Poblenou Rambla|Sants Market|Barceloneta Beach|Mercat de la Boqueria|Gracia Squares,Sant Marti|Sants-Montjuic|Ciutat Vella|Ciutat Vella|Gracia,Poblenou Rambla,Sant Marti,1.0,1,0.5,0.6516666666666666,0.426,0.6479999999999999,1
personalized,12,2,food|nightlife|beach,8.0,taxi,0.889138330415835,0.6656829575655949,Barceloneta Beach|Mercat de la Boqueria|Sants Market|Gracia Squares|Mercat dels Encants,Ciutat Vella|Ciutat Vella|Sants-Montjuic|Gracia|Sant Marti,Barceloneta Beach,Ciutat Vella,1.0,1,0.5,0.6216666666666666,0.42000000000000004,0.6679999999999999,1
personalized,13,0,history|food|family,8.0,public_transport,0.25112023864191296,0.8959542528809997,Parc de la Ciutadella|Poble Espanyol|Montjuic Castle|El Clot Park|Mercat dels Encants,Ciutat Vella|Sants-Montjuic|Sants-Montjuic|Sant Marti|Sant Marti,Parc de la Ciutadella,Ciutat Vella,1.0,1,0.14705882352941177,0.43999999999999995,0.46799999999999997,0.758,1
personalized,13,1,history|food|family,8.0,public_transport,0.25112023864191296,0.8959542528809997,Poble Espanyol|Montjuic Castle|El Clot Park|Mercat dels Encants|Gothic Quarter,Sants-Montjuic|Sants-Montjuic|Sant Marti|Sant Marti|Ciutat Vella,Poble Espanyol,Sants-Montjuic,0.8,1,0.11764705882352941,0.63,0.438,0.6799999999999999,1
personalized,13,2,history|food|family,8.0,public_transport,0.25112023864191296,0.8959542528809997,Montjuic Castle|Gothic Quarter|Mercat de la Boqueria|Gracia Squares|El Clot Park,Sants-Montjuic|Ciutat Vella|Ciutat Vella|Gracia|Sant Marti,Montjuic Castle,Sants-Montjuic,0.8,1,0.11764705882352941,0.6599999999999999,0.378,0.6459999999999999,1
personalized,14,0,museums|history|architecture,15.0,walking,0.6491924335011977,0.5975934065249108,MNAC|Barcelona Cathedral|Gothic Quarter|Hospital Sant Pau|Santa Maria del Mar,Sants-Montjuic|Ciutat Vella|Ciutat Vella|Horta-Guinardo|Ciutat Vella,MNAC,Sants-Montjuic,1.0,1,0.18518518518518517,0.4,0.238,0.554,1
personalized,14,1,museums|history|architecture,15.0,walking,0.6491924335011977,0.5975934065249108,Barcelona Cathedral|Gothic Quarter|Santa Maria del Mar|Hospital Sant Pau|La Pedrera,Ciutat Vella|Ciutat Vella|Ciutat Vella|Horta-Guinardo|Eixample,Barcelona Cathedral,Ciutat Vella,1.0,1,0.18518518518518517,0.5083333333333333,0.194,0.524,1
personalized,14,2,museums|history|architecture,15.0,walking,0.6491924335011977,0.5975934065249108,Gothic Quarter|Hospital Sant Pau|Santa Maria del Mar|La Pedrera|Magic Fountain,Ciutat Vella|Horta-Guinardo|Ciutat Vella|Eixample|Sants-Montjuic,Gothic Quarter,Ciutat Vella,1.0,1,0.18518518518518517,0.6183333333333333,0.21600000000000003,0.522,1
personalized,15,0,nature|beach|family,15.0,walking,0.33992449761729776,0.4943761533131748,Bogatell Beach|Barceloneta Beach|Diagonal Mar Park|Parc de la Ciutadella|Forum Park,Sant Marti|Ciutat Vella|Sant Marti|Ciutat Vella|Sant Marti,Bogatell Beach,Sant Marti,1.0,1,0.38461538461538464,0.45499999999999996,0.47400000000000003,0.748,1
personalized,15,1,nature|beach|family,15.0,walking,0.33992449761729776,0.4943761533131748,Barceloneta Beach|Forum Park|Diagonal Mar Park|Parc de la Ciutadella|Park Guell,Ciutat Vella|Sant Marti|Sant Marti|Ciutat Vella|Gracia,Barceloneta Beach,Ciutat Vella,1.0,1,0.38461538461538464,0.5349999999999999,0.384,0.728,1
personalized,15,2,nature|beach|family,15.0,walking,0.33992449761729776,0.4943761533131748,Diagonal Mar Park|Forum Park|Parc de la Ciutadella|Montjuic Castle|Park Guell,Sant Marti|Sant Marti|Ciutat Vella|Sants-Montjuic|Gracia,,,1.0,0,0.38461538461538464,0.38333333333333336,0.41600000000000004,0.7540000000000001,1
personalized,16,0,history|food|architecture,15.0,walking,0.39252399551012696,0.6370035948067301,Mercat de la Boqueria|Barcelona Cathedral|Sant Antoni Market|Santa Maria del Mar|Mercat dels Encants,Ciutat Vella|Ciutat Vella|Eixample|Ciutat Vella|Sant Marti,Mercat de la Boqueria,Ciutat Vella,1.0,1,0.38461538461538464,0.48,0.322,0.624,1
personalized,16,1,history|food|architecture,15.0,walking,0.39252399551012696,0.6370035948067301,Barcelona Cathedral|Sant Antoni Market|Santa Maria del Mar|Mercat dels Encants|Gothic Quarter,Ciutat Vella|Eixample|Ciutat Vella|Sant Marti|Ciutat Vella,Barcelona Cathedral,Ciutat Vella,1.0,1,0.38461538461538464,0.58,0.31799999999999995,0.612,1
personalized,16,2,history|food|architecture,15.0,walking,0.39252399551012696,0.6370035948067301,Sant Antoni Market|Santa Maria del Mar|Mercat dels Encants|Gothic Quarter|Poble Espanyol,Eixample|Ciutat Vella|Sant Marti|Ciutat Vella|Sants-Montjuic,Sant Antoni Market,Eixample,1.0,1,0.38461538461538464,0.63,0.362,0.632,1
personalized,17,0,shopping|food|family,15.0,walking,0.47711621781672947,0.4180464567296745,La Rambla|Sants Market|Passeig de Gracia|Mercat de la Boqueria|Poblenou Rambla,Ciutat Vella|Sants-Montjuic|Eixample|Ciutat Vella|Sant Marti,La Rambla,Ciutat Vella,0.6,1,1.0,0.4916666666666667,0.34400000000000003,0.5479999999999999,1
personalized,17,1,shopping|food|family,15.0,walking,0.47711621781672947,0.4180464567296745,Sants Market|Passeig de Gracia|Mercat de la Boqueria|Poblenou Rambla|Sant Antoni Market,Sants-Montjuic|Eixample|Ciutat Vella|Sant Marti|Eixample,Sants Market,Sants-Montjuic,0.4,1,0.6666666666666666,0.4916666666666667,0.42200000000000004,0.6300000000000001,1
personalized,17,2,shopping|food|family,15.0,walking,0.47711621781672947,0.4180464567296745,Passeig de Gracia|Mercat de la Boqueria|Sant Antoni Market|Poblenou Rambla|Magic Fountain,Eixample|Ciutat Vella|Eixample|Sant Marti|Sants-Montjuic,Passeig de Gracia,Eixample,0.2,1,0.3333333333333333,0.6799999999999999,0.336,0.5720000000000001,1
personalized,18,0,nature|history|family,25.0,walking,0.7241743244817436,0.7377726993501532,Parc de la Ciutadella|Montjuic Castle|Picasso Museum|Park Guell|El Clot Park,Ciutat Vella|Sants-Montjuic|Ciutat Vella|Gracia|Sant Marti,Parc de la Ciutadella,Ciutat Vella,1.0,1,0.14705882352941177,0.475,0.33399999999999996,0.716,1
personalized,18,1,nature|history|family,25.0,walking,0.7241743244817436,0.7377726993501532,Montjuic Castle|Picasso Museum|Diagonal Mar Park|El Clot Park|Park Guell,Sants-Montjuic|Ciutat Vella|Sant Marti|Sant Marti|Gracia,Montjuic Castle,Sants-Montjuic,1.0,1,0.14705882352941177,0.55,0.42400000000000004,0.722,1
personalized,18,2,nature|history|family,25.0,walking,0.7241743244817436,0.7377726993501532,Picasso Museum|History Museum of Catalonia|Maritime Museum|MUHBA Placa del Rei|Bogatell Beach,Ciutat Vella|Ciutat Vella|Ciutat Vella|Ciutat Vella|Sant Marti,Picasso Museum,Ciutat Vella,1.0,1,0.14705882352941177,0.49333333333333335,0.49800000000000005,0.674,1
personalized,19,0,history|shopping|nature,15.0,walking,0.44325708509167655,0.8906030063807228,Mercat de la Boqueria|Passeig de Gracia|Picasso Museum|Parc de la Ciutadella|Sant Antoni Market,Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella|Eixample,Mercat de la Boqueria,Ciutat Vella,1.0,1,0.2777777777777778,0.735,0.254,0.6140000000000001,1
personalized,19,1,history|shopping|nature,15.0,walking,0.44325708509167655,0.8906030063807228,Passeig de Gracia|Picasso Museum|Parc de la Ciutadella|Sant Antoni Market|MNAC,Eixample|Ciutat Vella|Ciutat Vella|Eixample|Sants-Montjuic,Passeig de Gracia,Eixample,1.0,1,0.2777777777777778,0.7733333333333332,0.292,0.636,1
personalized,19,2,history|shopping|nature,15.0,walking,0.44325708509167655,0.8906030063807228,Picasso Museum|Parc de la Ciutadella|Sant Antoni Market|MNAC|Gothic Quarter,Ciutat Vella|Ciutat Vella|Eixample|Sants-Montjuic|Ciutat Vella,Picasso Museum,Ciutat Vella,0.8,1,0.2222222222222222,0.7083333333333333,0.27999999999999997,0.6379999999999999,1
personalized,20,0,museums|family|nature,8.0,public_transport,0.09936629593355455,0.4632923412393689,Magic Fountain|Park Guell|CosmoCaixa|Diagonal Mar Park|Bogatell Beach,Sants-Montjuic|Gracia|Sarria-Sant Gervasi|Sant Marti|Sant Marti,Magic Fountain,Sants-Montjuic,1.0,1,0.1724137931034483,0.6133333333333333,0.396,0.6779999999999999,1
personalized,20,1,museums|family|nature,8.0,public_transport,0.09936629593355455,0.4632923412393689,CosmoCaixa|Park Guell|Barceloneta Beach|Bogatell Beach|Parc de la Ciutadella,Sarria-Sant Gervasi|Gracia|Ciutat Vella|Sant Marti|Ciutat Vella,CosmoCaixa,Sarria-Sant Gervasi,1.0,1,0.1724137931034483,0.6849999999999999,0.28800000000000003,0.688,1
personalized,20,2,museums|family|nature,8.0,public_transport,0.09936629593355455,0.4632923412393689,Park Guell|Collserola Viewpoints|Nou Barris Central Park|Turo de la Peira Park|Diagonal Mar Park,Gracia|Sarria-Sant Gervasi|Nou Barris|Nou Barris|Sant Marti,Collserola Viewpoints,Sarria-Sant Gervasi,1.0,1,0.1724137931034483,0.13333333333333336,0.634,0.8380000000000001,1
personalized,21,0,family|nature|history,40.0,public_transport,0.3656582871323072,0.8516991466023455,Parc de la Ciutadella|Picasso Museum|Montjuic Castle|History Museum of Catalonia|Maritime Museum,Ciutat Vella|Ciutat Vella|Sants-Montjuic|Ciutat Vella|Ciutat Vella,Parc de la Ciutadella,Ciutat Vella,1.0,1,0.25,0.4166666666666667,0.4,0.696,1
personalized,21,1,family|nature|history,40.0,public_transport,0.3656582871323072,0.8516991466023455,Picasso Museum|History Museum of Catalonia|Montjuic Castle|Maritime Museum|Diagonal Mar Park,Ciutat Vella|Ciutat Vella|Sants-Montjuic|Ciutat Vella|Sant Marti,Picasso Museum,Ciutat Vella,1.0,1,0.25,0.525,0.49000000000000005,0.702,1
personalized,21,2,family|nature|history,40.0,public_transport,0.3656582871323072,0.8516991466023455,Montjuic Castle|History Museum of Catalonia|Maritime Museum|Diagonal Mar Park|MUHBA Placa del Rei,Sants-Montjuic|Ciutat Vella|Ciutat Vella|Sant Marti|Ciutat Vella,Montjuic Castle,Sants-Montjuic,1.0,1,0.25,0.525,0.562,0.732,1
personalized,22,0,history|architecture|food,40.0,walking,0.5990644056277178,0.33187690097275263,Gothic Quarter|Casa Batllo|Picasso Museum|Palau de la Musica|Poble Espanyol,Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella|Sants-Montjuic,Gothic Quarter,Ciutat Vella,1.0,1,0.17857142857142858,0.5566666666666666,0.20600000000000002,0.51,1
personalized,22,1,history|architecture|food,40.0,walking,0.5990644056277178,0.33187690097275263,Casa Batllo|Picasso Museum|Palau de la Musica|Poble Espanyol|Mercat dels Encants,Eixample|Ciutat Vella|Ciutat Vella|Sants-Montjuic|Sant Marti,Casa Batllo,Eixample,1.0,1,0.17857142857142858,0.5866666666666667,0.29800000000000004,0.578,1
personalized,22,2,history|architecture|food,40.0,walking,0.5990644056277178,0.33187690097275263,Picasso Museum|Palau de la Musica|Poble Espanyol|Mercat dels Encants|MNAC,Ciutat Vella|Ciutat Vella|Sants-Montjuic|Sant Marti|Sants-Montjuic,Picasso Museum,Ciutat Vella,1.0,1,0.17857142857142858,0.5866666666666667,0.35,0.6159999999999999,1
personalized,23,0,religion|family|architecture,25.0,public_transport,0.5201165992215581,0.5868686266369695,Sagrada Familia|Barcelona Cathedral|Santa Maria del Mar|La Pedrera|Palau de la Musica,Eixample|Ciutat Vella|Ciutat Vella|Eixample|Ciutat Vella,Sagrada Familia,Eixample,1.0,1,0.15151515151515152,0.4083333333333333,0.158,0.506,1
personalized,23,1,religion|family|architecture,25.0,public_transport,0.5201165992215581,0.5868686266369695,Barcelona Cathedral|Santa Maria del Mar|La Pedrera|Palau de la Musica|Picasso Museum,Ciutat Vella|Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella,Barcelona Cathedral,Ciutat Vella,1.0,1,0.15151515151515152,0.5333333333333334,0.196,0.526,1
personalized,23,2,religion|family|architecture,25.0,public_transport,0.5201165992215581,0.5868686266369695,Santa Maria del Mar|La Pedrera|Palau de la Musica|Picasso Museum|MNAC,Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella|Sants-Montjuic,Santa Maria del Mar,Ciutat Vella,1.0,1,0.15151515151515152,0.45,0.22799999999999998,0.5479999999999999,1
personalized,24,0,history|architecture|religion,15.0,walking,0.5123921654317996,0.4724496995548494,Poble Espanyol|Gothic Quarter|Barcelona Cathedral|Santa Maria del Mar|Sagrada Familia,Sants-Montjuic|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,Poble Espanyol,Sants-Montjuic,1.0,1,0.1724137931034483,0.47000000000000003,0.18,0.514,1
personalized,24,1,history|architecture|religion,15.0,walking,0.5123921654317996,0.4724496995548494,Gothic Quarter|Barcelona Cathedral|Santa Maria del Mar|Passeig de Gracia|Gracia Squares,Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample|Gracia,Gothic Quarter,Ciutat Vella,0.8,1,0.13793103448275862,0.635,0.24000000000000005,0.532,1
personalized,24,2,history|architecture|religion,15.0,walking,0.5123921654317996,0.4724496995548494,Barcelona Cathedral|Santa Maria del Mar|Sagrada Familia|Gracia Squares|Mercat dels Encants,Ciutat Vella|Ciutat Vella|Eixample|Gracia|Sant Marti,Santa Maria del Mar,Ciutat Vella,1.0,1,0.1724137931034483,0.53,0.3,0.6040000000000001,1
personalized,25,0,history|museums|architecture,40.0,walking,0.6435361554353636,0.14994958784588913,Picasso Museum|Casa Batllo|MUHBA Placa del Rei|Palau de la Musica|Can Framis Museum,Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella|Sant Marti,Picasso Museum,Ciutat Vella,1.0,1,0.21739130434782608,0.2,0.372,0.588,1
personalized,25,1,history|museums|architecture,40.0,walking,0.6435361554353636,0.14994958784588913,Casa Batllo|MUHBA Placa del Rei|Palau de la Musica|Can Framis Museum|MNAC,Eixample|Ciutat Vella|Ciutat Vella|Sant Marti|Sants-Montjuic,Casa Batllo,Eixample,1.0,1,0.21739130434782608,0.2,0.396,0.5999999999999999,1
personalized,25,2,history|museums|architecture,40.0,walking,0.6435361554353636,0.14994958784588913,MUHBA Placa del Rei|Palau de la Musica|Can Framis Museum|MNAC|Hospital Sant Pau,Ciutat Vella|Ciutat Vella|Sant Marti|Sants-Montjuic|Horta-Guinardo,MUHBA Placa del Rei,Ciutat Vella,1.0,1,0.21739130434782608,0.2,0.45599999999999996,0.644,1
personalized,26,0,architecture|religion|museums,15.0,walking,0.5304059539759944,0.2092633133012503,Passeig de Gracia|Barcelona Cathedral|Santa Maria del Mar|Joan Miro Foundation|Design Museum,Eixample|Ciutat Vella|Ciutat Vella|Sants-Montjuic|Sant Marti,Passeig de Gracia,Eixample,1.0,1,0.23809523809523808,0.5833333333333334,0.308,0.5660000000000001,1
personalized,26,1,architecture|religion|museums,15.0,walking,0.5304059539759944,0.2092633133012503,Barcelona Cathedral|Santa Maria del Mar|Joan Miro Foundation|Design Museum|MNAC,Ciutat Vella|Ciutat Vella|Sants-Montjuic|Sant Marti|Sants-Montjuic,Barcelona Cathedral,Ciutat Vella,1.0,1,0.23809523809523808,0.4666666666666666,0.33799999999999997,0.6020000000000001,1
personalized,26,2,architecture|religion|museums,15.0,walking,0.5304059539759944,0.2092633133012503,Santa Maria del Mar|Joan Miro Foundation|Design Museum|MNAC|Picasso Museum,Ciutat Vella|Sants-Montjuic|Sant Marti|Sants-Montjuic|Ciutat Vella,Santa Maria del Mar,Ciutat Vella,1.0,1,0.23809523809523808,0.5083333333333334,0.346,0.6119999999999999,1
personalized,27,0,nature|beach|family,15.0,public_transport,0.2226000325530285,0.25127115798281346,Bogatell Beach|Barceloneta Beach|Parc de la Ciutadella|Diagonal Mar Park|Forum Park,Sant Marti|Ciutat Vella|Ciutat Vella|Sant Marti|Sant Marti,Bogatell Beach,Sant Marti,1.0,1,0.3333333333333333,0.45499999999999996,0.47400000000000003,0.748,1
personalized,27,1,nature|beach|family,15.0,public_transport,0.2226000325530285,0.25127115798281346,Diagonal Mar Park|Barceloneta Beach|Forum Park|Parc de la Ciutadella|Park Guell,Sant Marti|Ciutat Vella|Sant Marti|Ciutat Vella|Gracia,Diagonal Mar Park,Sant Marti,1.0,1,0.3333333333333333,0.535,0.384,0.728,1
personalized,27,2,nature|beach|family,15.0,public_transport,0.2226000325530285,0.25127115798281346,Forum Park|Barceloneta Beach|Parc de la Ciutadella|Nou Barris Central Park|Turo de la Peira Park,Sant Marti|Ciutat Vella|Ciutat Vella|Nou Barris|Nou Barris,Forum Park,Sant Marti,1.0,1,0.3333333333333333,0.4633333333333334,0.558,0.788,1
personalized,28,0,architecture|food|family,40.0,walking,0.6543256766954193,0.8916913716995452,Passeig de Gracia|Magic Fountain|Gothic Quarter|La Rambla|La Pedrera,Eixample|Sants-Montjuic|Ciutat Vella|Ciutat Vella|Eixample,Passeig de Gracia,Eixample,1.0,1,0.2777777777777778,0.7516666666666667,0.154,0.434,1
personalized,28,1,architecture|food|family,40.0,walking,0.6543256766954193,0.8916913716995452,Magic Fountain|Gothic Quarter|La Rambla|La Pedrera|Poble Espanyol,Sants-Montjuic|Ciutat Vella|Ciutat Vella|Eixample|Sants-Montjuic,Magic Fountain,Sants-Montjuic,1.0,1,0.2777777777777778,0.8,0.196,0.46799999999999997,1
personalized,28,2,architecture|food|family,40.0,walking,0.6543256766954193,0.8916913716995452,Gothic Quarter|La Rambla|La Pedrera|Poble Espanyol|Gracia Squares,Ciutat Vella|Ciutat Vella|Eixample|Sants-Montjuic|Gracia,Gothic Quarter,Ciutat Vella,1.0,1,0.2777777777777778,0.765,0.246,0.512,1
personalized,29,0,family|beach|nature,15.0,public_transport,0.7286368858031973,0.7361674285381532,Bogatell Beach|Park Guell|Diagonal Mar Park|Forum Park|Turo de la Peira Park,Sant Marti|Gracia|Sant Marti|Sant Marti|Nou Barris,Bogatell Beach,Sant Marti,1.0,1,0.35714285714285715,0.30000000000000004,0.57,0.768,1
personalized,29,1,family|beach|nature,15.0,public_transport,0.7286368858031973,0.7361674285381532,Diagonal Mar Park|Forum Park|Park Guell|Barceloneta Beach|Parc de la Ciutadella,Sant Marti|Sant Marti|Gracia|Ciutat Vella|Ciutat Vella,Diagonal Mar Park,Sant Marti,1.0,1,0.35714285714285715,0.5349999999999999,0.384,0.728,1
personalized,29,2,family|beach|nature,15.0,public_transport,0.7286368858031973,0.7361674285381532,Forum Park|Nou Barris Central Park|Park Guell|Turo de la Peira Park|Parc de la Ciutadella,Sant Marti|Nou Barris|Gracia|Nou Barris|Ciutat Vella,Forum Park,Sant Marti,1.0,1,0.35714285714285715,0.35000000000000003,0.5379999999999999,0.798,1
personalized,30,0,family|nature|food,25.0,walking,0.389893884282241,0.7280079391511102,Parc de la Ciutadella|Poble Espanyol|Montjuic Castle|Bogatell Beach|Diagonal Mar Park,Ciutat Vella|Sants-Montjuic|Sants-Montjuic|Sant Marti|Sant Marti,Parc de la Ciutadella,Ciutat Vella,1.0,1,0.2777777777777778,0.45499999999999996,0.44399999999999995,0.7419999999999999,1
personalized,30,1,family|nature|food,25.0,walking,0.389893884282241,0.7280079391511102,Diagonal Mar Park|Montjuic Castle|Bogatell Beach|Poble Espanyol|El Clot Park,Sant Marti|Sants-Montjuic|Sant Marti|Sants-Montjuic|Sant Marti,Diagonal Mar Park,Sant Marti,1.0,1,0.2777777777777778,0.45500000000000007,0.55,0.752,1
personalized,30,2,family|nature|food,25.0,walking,0.389893884282241,0.7280079391511102,Bogatell Beach|Forum Park|El Clot Park|Nou Barris Central Park|Turo de la Peira Park,Sant Marti|Sant Marti|Sant Marti|Nou Barris|Nou Barris,Forum Park,Sant Marti,1.0,1,0.2777777777777778,0.30000000000000004,0.734,0.828,1
personalized,31,0,architecture|history|food,15.0,walking,0.5804650675395242,0.34468045049973345,Passeig de Gracia|Gothic Quarter|Mercat dels Encants|Poble Espanyol|Mercat de la Boqueria,Eixample|Ciutat Vella|Sant Marti|Sants-Montjuic|Ciutat Vella,Passeig de Gracia,Eixample,1.0,1,0.23809523809523808,0.665,0.27199999999999996,0.55,1
personalized,31,1,architecture|history|food,15.0,walking,0.5804650675395242,0.34468045049973345,Gothic Quarter|Mercat dels Encants|Poble Espanyol|Mercat de la Boqueria|Sant Andreu Old Town,Ciutat Vella|Sant Marti|Sants-Montjuic|Ciutat Vella|Sant Andreu,Gothic Quarter,Ciutat Vella,1.0,1,0.23809523809523808,0.47000000000000003,0.394,0.624,1
personalized,31,2,architecture|history|food,15.0,walking,0.5804650675395242,0.34468045049973345,Mercat dels Encants|Poble Espanyol|Mercat de la Boqueria|Barcelona Cathedral|Sant Andreu Old Town,Sant Marti|Sants-Montjuic|Ciutat Vella|Ciutat Vella|Sant Andreu,Mercat dels Encants,Sant Marti,1.0,1,0.23809523809523808,0.47000000000000003,0.4040000000000001,0.6359999999999999,1
personalized,32,0,nature|family|beach,40.0,public_transport,0.9567557287638774,0.8358967143998495,Bogatell Beach|Diagonal Mar Park|Tibidabo Amusement Park|Parc de la Ciutadella|Turo de la Peira Park,Sant Marti|Sant Marti|Sarria-Sant Gervasi|Ciutat Vella|Nou Barris,Bogatell Beach,Sant Marti,1.0,1,0.3333333333333333,0.25000000000000006,0.542,0.774,1
personalized,32,1,nature|family|beach,40.0,public_transport,0.9567557287638774,0.8358967143998495,Diagonal Mar Park|Forum Park|Parc de la Ciutadella|Nou Barris Central Park|Tibidabo Amusement Park,Sant Marti|Sant Marti|Ciutat Vella|Nou Barris|Sarria-Sant Gervasi,Diagonal Mar Park,Sant Marti,1.0,1,0.3333333333333333,0.25000000000000006,0.5700000000000001,0.786,1
personalized,32,2,nature|family|beach,40.0,public_transport,0.9567557287638774,0.8358967143998495,Forum Park|Nou Barris Central Park|Parc de la Ciutadella|Turo de la Peira Park|Tibidabo Amusement Park,Sant Marti|Nou Barris|Ciutat Vella|Nou Barris|Sarria-Sant Gervasi,Forum Park,Sant Marti,1.0,1,0.3333333333333333,0.25000000000000006,0.596,0.79,1
personalized,33,0,museums|religion|architecture,15.0,public_transport,0.3947421508828197,0.45668314854273795,Barcelona Cathedral|La Pedrera|MNAC|Gothic Quarter|Passeig de Gracia,Ciutat Vella|Eixample|Sants-Montjuic|Ciutat Vella|Eixample,Barcelona Cathedral,Ciutat Vella,0.6,1,0.13636363636363635,0.625,0.172,0.488,1
personalized,33,1,museums|religion|architecture,15.0,public_transport,0.3947421508828197,0.45668314854273795,Gothic Quarter|La Pedrera|MNAC|Passeig de Gracia|Santa Maria del Mar,Ciutat Vella|Eixample|Sants-Montjuic|Eixample|Ciutat Vella,Gothic Quarter,Ciutat Vella,0.6,1,0.13636363636363635,0.625,0.188,0.504,1
personalized,33,2,museums|religion|architecture,15.0,public_transport,0.3947421508828197,0.45668314854273795,MNAC|La Pedrera|Passeig de Gracia|Santa Maria del Mar|Hospital Sant Pau,Sants-Montjuic|Eixample|Eixample|Ciutat Vella|Horta-Guinardo,La Pedrera,Eixample,0.8,1,0.18181818181818182,0.5333333333333334,0.238,0.544,1
personalized,34,0,food|architecture|history,8.0,walking,0.6103051163473736,0.7391393107398497,Passeig de Gracia|La Rambla|Mercat dels Encants|Gothic Quarter|Mercat de la Boqueria,Eixample|Ciutat Vella|Sant Marti|Ciutat Vella|Ciutat Vella,Passeig de Gracia,Eixample,1.0,1,0.3333333333333333,0.6399999999999999,0.22000000000000003,0.5,1
personalized,34,1,food|architecture|history,8.0,walking,0.6103051163473736,0.7391393107398497,La Rambla|Mercat dels Encants|Gothic Quarter|Mercat de la Boqueria|Gracia Squares,Ciutat Vella|Sant Marti|Ciutat Vella|Ciutat Vella|Gracia,La Rambla,Ciutat Vella,1.0,1,0.3333333333333333,0.54,0.29000000000000004,0.5559999999999999,1
